state,location,plz,lat,lon
Bayern,Eitting,85462,48.358828,11.8908175
Nordrhein Westfalen,Kerken,47647,51.4375645,6.418046
Baden Württemberg,Blaufelden,74572,49.2970043,9.9737329
Bayern,Stegaurach,96135,49.8629896,10.8461079
Schleswig Holstein,Hartenholm,24628,53.8982422,10.0660565
Rheinland Pfalz,Bad Kreuznach,55545,49.8490413,7.8626661
Rheinland Pfalz,Wissen,57537,50.7829232,7.7344766
Bayern,Schrobenhausen,86529,48.5691157,11.2425619
Niedersachsen,Wischhafen,21737,53.7462622,9.299833
Baden Württemberg,Heidelberg,69118,49.4178015,8.760756
Baden Württemberg,Pleidelsheim,74385,48.9590386,9.204009
Nordrhein Westfalen,Eslohe Sauerland,59889,51.2546768,8.1714439
Niedersachsen,Müden Aller,38539,52.529207,10.3171376
Niedersachsen,Hollern Twielenfleth,21723,53.6014517,9.5606145
Hessen,Gedern,63688,50.4051,9.2135
Hessen,Limburg an der Lahn,65553,50.3876305,8.0636197
Hessen,Hattersheim am Main,65975,50.0723339,8.4858331
Nordrhein Westfalen,Gummersbach,51643,51.0277658,7.5630545
Baden Württemberg,Kandern,79400,47.7140007,7.6572035
Schleswig Holstein,Kiel,24113,54.311484,10.0905636
Bayern,Würzburg,97078,49.79245,9.932966
Baden Württemberg,Meckenbeuren,88074,47.6999205,9.560628
Berlin,Berlin,14165,52.4231819,13.2346424
Rheinland Pfalz,Rheinzabern,76764,49.1185093,8.2755944
Berlin,Berlin,14129,52.4409499,13.2234635
Hessen,Hünfelden,65597,50.3109001,8.1625574
Sachsen,Elterlein,9481,50.5769435,12.8688973
Baden Württemberg,Göppingen,70735,,
Baden Württemberg,Ubstadt Weiher,76698,49.1708959,8.6415885
Niedersachsen,Hannover,30167,52.3852261,9.7209571
Niedersachsen,Aerzen,31855,52.0501012,9.2676437
Niedersachsen,Wardenburg,26203,53.0654681,8.1945038
Mecklenburg Vorpommern,Ueckermünde,17373,53.7323498,14.027749
Baden Württemberg,Schönwald im Schwarzwald,78141,48.10576825,8.19519437965777
Niedersachsen,Apen,26689,53.2214255,7.8097336
Sachsen,Leipzig,4356,-34.6165597,-58.5110546
Niedersachsen,Ganderkesee,27777,53.0349288,8.5429634
Rheinland Pfalz,Höhr Grenzhausen,56203,50.4329138,7.6715354
Mecklenburg Vorpommern,Grammendorf,18513,54.0187957,12.8486047
Mecklenburg Vorpommern,Glowe,18551,54.5698783,13.4712685
Bayern,Hof,95032,50.3219015,11.9178807
Brandenburg,Potsdam,14476,52.4661308,13.0191742
Hessen,Solms,35606,50.5333914,8.4073302
Brandenburg,Havelsee,14798,52.4958125,12.4558648
Hessen,Seeheim Jugenheim,64342,49.7546476,8.6902398
Baden Württemberg,Albstadt,72461,48.233048,8.9991483
Thüringen,Bad Sulza,99518,51.0874745,11.623162
Niedersachsen,Lindhorst,31698,52.3685932,9.29861
Bayern,Weichering,86706,48.7175882,11.3200748
Rheinland Pfalz,Oberhausen an der Nahe,55585,49.7905875,7.7583786
Baden Württemberg,Durmersheim,76448,48.9416686,8.2811023
Schleswig Holstein,List Sylt,25992,55.0214487,8.429145
Saarland,Neunkirchen,66540,49.34987,7.1841564
Bayern,Dietfurt an der Altmühl,92345,49.0362476,11.5835436
Bayern,Großmehring,85098,48.7664732,11.5333568
Hamburg,Hamburg,22609,53.5571805,9.8506721
Hessen,Glauburg,63695,50.3210671,9.0128513
Hamburg,Hamburg,22765,53.5583464,9.940117672811462
Baden Württemberg,Ravensburg,88213,47.7811014,9.612468
Bayern,Münsing,82541,47.90289,11.3694069
Nordrhein Westfalen,Köln,55109,50.938361,6.959974
Baden Württemberg,Gernsbach,76593,48.7670364,8.3358624
Bayern,Fürth,90766,49.4772475,10.9893626
Baden Württemberg,Bad Wimpfen,74206,49.2295402,9.1625877
Bayern,Bessenbach,63856,49.9670126,9.2510469
Rheinland Pfalz,Hördt,76771,49.1658021,8.3263884
Sachsen,Eibau,2739,50.980463,14.6649813
Rheinland Pfalz,Berod bei Wallmerod,56414,50.4801431,7.9366863
Bayern,Bad Feilnbach,83075,47.7745858,12.0070798
Hamburg,Hamburg,22756,50.2314634,6.2872272
Rheinland Pfalz,Sinzig,53489,50.5415252,7.2682902
Baden Württemberg,Gaildorf,74405,49.0002603,9.7698525
Sachsen,Lößnitz,8294,50.6210947,12.730753
Niedersachsen,Celle,29227,52.624056,10.081052
Niedersachsen,Weener,26826,53.1645939,7.3536239
Schleswig Holstein,Meldorf,25704,54.0915518,9.0905672
Sachsen Anhalt,Gröbzig,6388,51.6834323,11.8761819
Bayern,Dirlewang,87742,48.001363,10.503948
Nordrhein Westfalen,Stadtlohn,48703,51.9919127,6.8995281
Berlin,Berlin,13359,52.5663931,13.3847855
Mecklenburg Vorpommern,Marlow,18337,54.1556493,12.5725117
Bayern,Brannenburg,83098,47.7418502,12.1012725
Nordrhein Westfalen,Neunkirchen,57290,50.7891705,8.0009633
Thüringen,Walldorf,98639,50.6089297,10.3845566
Bayern,Neuenmarkt,95339,50.0943381,11.5848641
Schleswig Holstein,Bordesholm,24582,54.1762117,10.0221102
Rheinland Pfalz,Bad Sobernheim,55566,49.7839743,7.6517012
Niedersachsen,Heidenau,21258,53.3146224,9.6513592
Niedersachsen,Saterland,26683,53.0720894,7.7001981
Bremen,Bremen,28719,53.1533618,8.7135371
Rheinland Pfalz,Nierstein,55283,49.8666203,8.3397637
Bayern,München,80993,48.1845701,11.5057897
Bayern,Vaterstetten,85591,48.1048364,11.7706623
Thüringen,Bad Klosterlausnitz,7639,50.9162624,11.8681702
Baden Württemberg,Weikersheim,97990,49.4806,9.905
Bayern,Nördlingen,86720,48.8513787,10.4914156
Hessen,Taunusstein,65323,50.1393843,8.1505676
Schleswig Holstein,Sieverstedt,24885,54.638327,9.4905393
Nordrhein Westfalen,Holzwickede,59439,51.5007037,7.6186433
Berlin,Berlin,13581,52.5300926,13.19642
Sachsen Anhalt,Bad Kösen,6628,51.1335786,11.7221278
Sachsen,Göda,2633,20.125386,85.5184757
Brandenburg,Zehdenick,16792,52.9794838,13.3348959
Hessen,Frankfurt am Main,65931,50.09094747884561,8.504431241171453
Baden Württemberg,Titisee Neustadt,79822,47.9013867,8.1514711
Nordrhein Westfalen,Dinslaken,46539,51.5623618,6.7345106
Bayern,Wildflecken,97772,50.3768644,9.9084296
Sachsen Anhalt,Wiederstedt,6456,51.67021525,11.521823607945018
Niedersachsen,Essen Oldenburg,49632,52.7511434,7.9050761
Sachsen,Hartmannsdorf Reichenau,1762,50.81009465,13.582758648966069
Schleswig Holstein,Albersdorf,25767,54.1459766,9.2922377
Bayern,Nürnberg,90449,49.4281768,11.0227848
Sachsen,Venusberg,9435,50.751047,4.5629409
Bayern,Geisenfeld,85290,48.664987,11.6629206
Saarland,Gersheim,66453,49.1459576,7.2036154
Bayern,Weidenberg,95466,49.9396935,11.7224475
Baden Württemberg,Iggingen,73574,48.8321195,9.876372
Hessen,Eltville am Rhein,65344,50.0275441,8.1189741
Niedersachsen,Oldenburg Oldenburg,26125,53.1389753,8.2146017
Sachsen,Leipzig,4227,-34.6165597,-58.5110546
Baden Württemberg,Murr,71711,48.96078225,9.254901654932148
Baden Württemberg,Bondorf,71149,48.5215073,8.83361
Baden Württemberg,Ludwigsburg,71636,48.8922038,9.1839846
Berlin,Berlin,12501,14.7253427,121.0612359
Baden Württemberg,Konstanz,78464,47.6822298,9.2027511
Nordrhein Westfalen,Essen,45151,53.1911221,6.6021337
Bayern,Regenstauf,93128,49.1374638,12.0506837
Bayern,Buch am Erlbach,84172,48.4483478,12.0338571
Niedersachsen,Jesteburg,21266,53.2892688,9.9163357
Saarland,Quierschied,66287,49.3448962,7.0295272
Hessen,Gründau,63584,50.1995086,9.1164837
Hessen,Frankfurt am Main,60324,50.1078375,8.722634357908209
Schleswig Holstein,Leck,25917,54.7715091,8.9761659
Sachsen Anhalt,Rottleberode,6536,51.5170931,10.9453591
Bayern,Kochel am See,82432,47.6531098,11.3631895
Schleswig Holstein,Boksee,24220,54.243228,10.1299477
Bayern,Kolitzheim,97509,49.9193031,10.2354399
Rheinland Pfalz,Waldrach,54320,49.7471253,6.7466119
Sachsen,Hormersdorf,8297,50.6715503,12.8845597
Schleswig Holstein,Lübeck,23556,53.8582084,10.6343237
Sachsen Anhalt,Klein Rodensleben,39164,52.1182068,11.443615264926988
Bayern,Dörfles Esbach,96487,50.2850443,10.9969431
Rheinland Pfalz,Haßloch,67454,49.362976,8.2565755
Mecklenburg Vorpommern,Zinnowitz,17454,54.0678501,13.8984786
Mecklenburg Vorpommern,Strasburg Uckermark,17335,53.5084448,13.7434101
Berlin,Berlin,14050,52.5144526,13.2669876
Bayern,Kempten Allgäu,87437,47.7267063,10.3168835
Hessen,Hochheim am Main,65239,50.0125104,8.360969
Bayern,Vierkirchen,85256,48.3602992,11.4451068
Hamburg,Hamburg,20355,53.5549169,9.9797241
Baden Württemberg,Seitingen Oberflacht,78606,48.0188932,8.7218909
Niedersachsen,Schüttorf,48465,52.3272787,7.2389758
Niedersachsen,Hinte,26759,53.4130866,7.1890964
Bayern,Nürnberg,90471,49.4112426,11.1202449
Berlin,Berlin,12161,52.4689732,13.328667
Bayern,Burglengenfeld,93133,49.1991983,12.0352416
Schleswig Holstein,Pellworm,25849,54.504648,8.6458606
Hessen,Wettenberg,35435,50.6372722,8.648955
Baden Württemberg,Ofterdingen,72131,48.4200621,9.0308559
Brandenburg,Rietz Neuendorf,15848,52.2290504,14.1736362
Rheinland Pfalz,Neitersen,57638,50.6681238,7.5850455
Brandenburg,Falkensee,14612,52.559447,13.0890973
Bayern,Oberstdorf,87561,47.4073615,10.2818151
Bayern,Neustadt an der Aisch,91413,49.5819105,10.6077372
Nordrhein Westfalen,Ratingen,40833,51.2878113,6.831711
Mecklenburg Vorpommern,Dranske,18556,54.6306404,13.2296614
Berlin,Berlin,12355,52.4175065,13.5122714
Nordrhein Westfalen,Altenbeken,33184,51.7565494,8.9492467
Sachsen Anhalt,Lutherstadt Wittenberg,6888,51.8862056,12.659403139719288
Thüringen,Lucka,4613,48.1401921,13.665319
Schleswig Holstein,Stelle Wittenwurth,25795,54.2601329,9.0557507
Sachsen Anhalt,Schraplau,6279,51.4383844,11.6668362
Baden Württemberg,Gengenbach,77723,48.4187245,7.9987428
Rheinland Pfalz,Kyllburg,54655,50.041096,6.5922224
Sachsen Anhalt,Elbe Parey,39317,52.3795927,12.012215325291566
Baden Württemberg,Oberndorf am Neckar,78727,48.2908613,8.5711222
Thüringen,Bucha,7751,48.8098985,12.9908809
Rheinland Pfalz,Rhaunen,55624,49.8642175,7.3443331
Baden Württemberg,Rot an der Rot,88430,48.0146714,10.0325434
Baden Württemberg,Vaihingen an der Enz,71665,48.9321398,8.9568316
Bayern,Seybothenreuth,95517,49.8936554,11.7059763
Bayern,Scheyern,85298,48.5020343,11.4555839
Saarland,Kirkel,66459,49.2833031,7.2333295
Baden Württemberg,Ulm,89079,48.3542755,9.9734429
Baden Württemberg,Villingen Schwenningen,78050,48.0632359,8.4945022
Baden Württemberg,Baden Baden,76534,48.7380484,8.1785276
Baden Württemberg,Löffingen,79843,47.8839004,8.3446627
Baden Württemberg,Todtmoos,79682,47.7387447,8.0013624
Niedersachsen,Ottersberg,28870,53.1312137,9.0761697
Niedersachsen,Horneburg,21640,53.5056619,9.5665808
Rheinland Pfalz,Weisel,56348,50.1184107,7.8006865
Baden Württemberg,Mosbach,74821,49.3521085,9.1460205
Baden Württemberg,Konstanz,78467,47.6743759,9.1651097
Bayern,Gunzenhausen,91710,49.1258429,10.7385715
Hessen,Dautphetal,35232,50.8562176,8.5609312
Nordrhein Westfalen,Greven,48268,52.0929254,7.6120326
Nordrhein Westfalen,Olpe,57462,51.0294497,7.8439105
Hessen,Nauheim,64569,49.9452137,8.4535626
Niedersachsen,Adendorf,21365,53.2827402,10.4551454
Bayern,Volkach,97332,49.8623754,10.1747488
Sachsen Anhalt,Haldensleben,39430,52.2911243,11.4132719
Sachsen,Claußnitz,9236,50.9333008,12.8832986
Baden Württemberg,Boxberg,97944,49.4811419,9.6412157
Niedersachsen,Schwienau,29593,53.0047468,10.445063
Bayern,Hebertshausen,85241,48.2903177,11.4566732
Berlin,Berlin,12353,52.4251847,13.449319
Berlin,Berlin,10171,14.7253427,121.0612359
Nordrhein Westfalen,Bochum,44799,51.4628209,7.2280383
Baden Württemberg,Stuttgart,70374,48.7784485,9.1800132
Baden Württemberg,Gärtringen,71116,48.6414138,8.8957644
Nordrhein Westfalen,Bad Driburg,33014,51.6737873,9.0023927
Baden Württemberg,Oberteuringen,88094,47.7253622,9.46998
Nordrhein Westfalen,Bielefeld,33617,52.0068307,8.5277402
Bayern,München,81243,48.14972,11.4395219
Rheinland Pfalz,Rockenhausen,67806,49.6357864,7.8669051
Nordrhein Westfalen,Bielefeld,33729,52.0562079,8.6321461
Nordrhein Westfalen,Dortmund,44679,30.1055491,-95.3797768
Baden Württemberg,Hardheim,74736,49.6101843,9.4732442
Baden Württemberg,Wannweil,72827,48.5118986,9.1585148
Nordrhein Westfalen,Niederkrüchten,41372,51.2340951,6.1394934
Niedersachsen,Borkum,26757,53.5859584,6.691509519014289
Baden Württemberg,Freiburg im Breisgau,79111,47.9960901,7.8494005
Bayern,Kümmersbruck,92245,49.4191932,11.8883978
Niedersachsen,Bovenden,37120,51.5891182,9.8707737
Rheinland Pfalz,Pirmasens,66954,49.1996961,7.6087847
Rheinland Pfalz,Offenbach Hundheim,67749,49.6241853,7.5514132
Thüringen,Ellrich,99755,51.6322443,10.7223957
Bayern,Mindelheim,87719,48.0464164,10.4882504
Niedersachsen,Wennigsen Deister,30974,52.2651223,9.6338153
Baden Württemberg,Freiburg im Breisgau,79108,47.9960901,7.8494005
Mecklenburg Vorpommern,Kühlungsborn,18225,54.1532012,11.7611579
Sachsen Anhalt,Schwanebeck,39397,51.9680517,11.1276257
Bremen,Bremerhaven,27580,53.5754298,8.5918697
Rheinland Pfalz,Billigheim Ingenheim,76831,49.1380087,8.0969158
Schleswig Holstein,Friedrichstadt,25840,54.3763648,9.0880039
Baden Württemberg,Neuenburg am Rhein,79395,47.8155916,7.5627871
Nordrhein Westfalen,Wuppertal,42399,51.2496225,7.2984583
Nordrhein Westfalen,Schleiden,53937,50.5697045,6.5155142
Bayern,Haag in Oberbayern,83527,48.1611735,12.1783011
Bayern,Lohr am Main,97816,49.9899048,9.5672687
Bayern,Füssen,87629,47.5612688,10.6439913
Baden Württemberg,Freiburg im Breisgau,79106,47.9960901,7.8494005
Bayern,München,80995,48.21581,11.5288727
Sachsen,Reichenbach/Oberlausitz,2894,51.1413085,14.8013577
Niedersachsen,Melle,49324,52.2398277,8.2872523
Bayern,Wiedergeltingen,86879,48.0394782,10.6721251
Schleswig Holstein,Witzhave,22969,53.5676554,10.3332645
Nordrhein Westfalen,Olsberg,59939,51.355148,8.4893388
Thüringen,Gößnitz,4639,50.889108,12.431532
Nordrhein Westfalen,Breckerfeld,58339,51.2588668,7.4682807
Berlin,Berlin,12279,52.4156878,13.3544137
Niedersachsen,Braunlage,38700,51.7238828,10.6123442
Bayern,Arnstein,97450,49.9781034,9.9689147
Hessen,Breidenbach,35236,50.8869544,8.4544327
Rheinland Pfalz,Altendiez,65624,50.3710103,7.9834435
Niedersachsen,Ebergötzen,37136,51.570053,10.107081
Hamburg,Hamburg,21109,53.5041019,10.0159648
Baden Württemberg,Unterensingen,72669,48.6566983,9.3554739
Nordrhein Westfalen,Köln,50829,50.9820554,6.9011883
Baden Württemberg,Hechingen,72379,48.3525529,8.9642047
Niedersachsen,Leiferde,38542,52.4376944,10.4366718
Bayern,Wartenberg,85456,48.4043903,11.9885652
Nordrhein Westfalen,Espelkamp,32339,52.3778041,8.6157377
Sachsen Anhalt,Hecklingen,39444,51.8643499,11.5349863
Bayern,Kupferberg,95362,50.1391688,11.5767744
Baden Württemberg,Großbettlingen,72663,48.5897661,9.3088397
Niedersachsen,Hanstedt,21271,53.2573594,10.0126508
Hessen,Stadtallendorf,35260,50.82595195,9.036930305228982
Hessen,Fronhausen,35112,50.7027934,8.6945193
Bayern,Zolling,85406,48.4602221,11.7066988
Bayern,Hurlach,86857,48.1203614,10.816052
Bayern,Essenbach,84051,48.6130261,12.2169913
Baden Württemberg,Karlsruhe,76149,49.050175,8.3750057
Hamburg,Hamburg,21147,53.4737745,9.8755353
Thüringen,Schmiedefeld am Rennsteig,98711,50.6334268,10.7823326
Mecklenburg Vorpommern,Heringsdorf,17419,53.9543267,14.1673508
Niedersachsen,Lutter am Barenberge,38729,51.9880536,10.2693505
Niedersachsen,Hattorf am Harz,37197,51.6485239,10.238616
Thüringen,Schlotheim,99994,51.2468031,10.6567507
Bayern,Schwabach,91126,49.3295535,11.0195132
Brandenburg,Potsdam,14471,52.3932051,13.0366719
Bayern,Miesbach,83714,47.7956171,11.8364046
Brandenburg,Sonnewalde,3249,51.6950885,13.6451223
Baden Württemberg,Künzelsau,74653,49.2924714,9.7466207
Baden Württemberg,Konstanz,78462,47.659216,9.1750718
Niedersachsen,Osnabrück,49082,52.2620806,8.0555744
Niedersachsen,Bahrenborstel,27245,52.5713921,8.8126413
Bayern,Feldkirchen,85622,48.1519084,11.7254362
Baden Württemberg,Sinzheim,76547,48.760867,8.1651861
Bayern,Gräfelfing,82166,48.120669,11.425983
Baden Württemberg,Holzgerlingen,71088,48.6459549,9.0125953
Bayern,Karlstadt,97753,49.9615786,9.7641286
Bayern,Kürnach,97273,49.8412592,10.0173687
Bayern,Horgau,86497,48.4007426,10.6726104
Bayern,Nürnberg,90427,49.470825,11.0395833
Niedersachsen,Friedeburg,26446,53.4510608,7.8396109
Bayern,Niederviehbach,83183,48.6132948,12.3824459
Bayern,Obing,83119,47.9990609,12.4054592
Bayern,Oberasbach,90522,49.4303112,10.967555
Nordrhein Westfalen,Ratingen,40588,51.2878113,6.831711
Schleswig Holstein,Lübeck,23566,53.8646563,10.7194322
Rheinland Pfalz,Sankt Goar,56329,50.15,7.71667
Baden Württemberg,Ilvesheim,68549,49.4764727,8.55815
Rheinland Pfalz,Kaiserslautern,67661,49.4432174,7.7689951
Niedersachsen,Peine,31228,52.3263629,10.2089042
Bayern,Nußdorf am Inn,83131,47.7422451,12.156916
Niedersachsen,Himmelpforten,21709,53.6230492,9.3102422
Baden Württemberg,Glottertal,79286,48.0495003,7.9428442
Sachsen,Großpösna,4463,51.2667,12.5
Rheinland Pfalz,Carlsberg,67316,49.504022,8.0417454
Rheinland Pfalz,Bruttig Fankel,56814,50.1290646,7.2303226
Baden Württemberg,Sandhausen,69207,49.350407,8.6321551
Mecklenburg Vorpommern,Bad Kleinen,23996,53.7683618,11.4678654
Nordrhein Westfalen,Rahden,32369,52.4333,8.61667
Nordrhein Westfalen,Hövelhof,33161,51.8234874,8.6619215
Berlin,Berlin,10823,52.4890532,13.3460825
Hamburg,Hamburg,20257,53.5744193,9.9499797
Baden Württemberg,Flein,74223,49.1005935,9.2138586
Baden Württemberg,Ehningen,71139,48.6550044,8.9360081
Bayern,Rückersdorf,90607,49.500002,11.2499976
Niedersachsen,Rosengarten,21224,53.442185,9.8856711
Hessen,Kirchhain,35274,50.821451,8.9311278
Hessen,Liederbach am Taunus,65835,50.1202115,8.4907807
Baden Württemberg,Gundelfingen,79194,48.0441176,7.8686038
Berlin,Berlin,10369,52.5319726,13.4687709
Baden Württemberg,Murg,79730,47.5565252,8.0251078
Rheinland Pfalz,Holzappel,56379,50.350338,7.8952385
Saarland,Wallerfangen,66798,49.3277048,6.7183652
Niedersachsen,Parsau,38470,52.536225,10.8917238
Berlin,Berlin,12159,52.4773615,13.3300926
Berlin,Berlin,13599,52.5603099,13.2429835
Sachsen Anhalt,Balgstädt,6632,51.2061992,11.7347334
Baden Württemberg,Vöhrenbach,78147,48.0458156,8.3039184
Bayern,Lengdorf,84435,48.2732966,12.0188726
Bayern,Stadtbergen,86391,48.3499483,10.8386046
Bayern,Stiefenhofen,88167,47.5925754,10.0041305
Bayern,Pfaffing,83539,48.053862,12.1089154
Niedersachsen,Winsen Aller,29308,52.6861721,9.9106627
Nordrhein Westfalen,Uedem,47589,51.6683331,6.272345
Baden Württemberg,Kirchardt,74912,49.2060256,8.9915645
Baden Württemberg,Wiernsheim,75446,48.8854377,8.898631
Berlin,Berlin,12055,52.4742125,13.445722
Baden Württemberg,Massenbachhausen,74252,49.1775314,9.046756
Schleswig Holstein,Rohlstorf,23821,53.9786346,10.379504
Rheinland Pfalz,Hauenstein,76846,49.1975701,7.8377736
Bayern,Lenggries,83661,47.6805995,11.5739483
Brandenburg,Kremmen,16766,52.7604941,13.0294822
Schleswig Holstein,Eggstedt,25721,54.0535875,9.2562759
Schleswig Holstein,Schwentinental,24223,54.276006,10.2542512
Baden Württemberg,Freiburg im Breisgau,79098,47.9960901,7.8494005
Bayern,Stammbach,95236,50.1455698,11.6917018
Baden Württemberg,Eningen unter Achalm,72800,48.4862289,9.2567639
Sachsen,Schlettau,9487,50.5575902,12.9502234
Brandenburg,Dahme/Mark,15936,51.8699392,13.4284903
Hessen,Groß Umstadt,64823,49.8656415,9.0149852
Bayern,Thyrnau,94136,48.6148738,13.5379465
Niedersachsen,Pattensen,30982,52.1948831,9.7714211
Hessen,Schlitz,36110,50.6706826,9.5568951
Baden Württemberg,Ravenstein,74747,49.4010818,9.5077722
Bayern,Ergolding,84030,48.5763412,12.1714786
Hessen,Kaufungen,34260,51.2826924,9.6340764
Nordrhein Westfalen,Bestwig,59909,51.3623222,8.4033939
Thüringen,Berlstedt,99439,51.0606737,11.2433591
Baden Württemberg,Herbrechtingen,89542,48.5993297,10.1866318
Thüringen,Pößneck,7381,50.694735,11.5953247
Niedersachsen,Wolfenbüttel,38300,52.1565795,10.5560083
Sachsen Anhalt,Zschornewitz,6772,51.1579521,13.0994796
Sachsen Anhalt,Gröbitz,6682,51.13216075,11.936987979796632
Sachsen Anhalt,Löbejün,6193,51.6367961,11.9011036
Niedersachsen,Bücken,27333,52.7792637,9.1333766
Rheinland Pfalz,Otterbach,67731,49.4859015,7.736859
Rheinland Pfalz,Bacharach,55422,50.0583963,7.766076
Baden Württemberg,Ludwigsburg,71642,48.8953937,9.1895147
Bayern,Bad Brückenau,97769,50.3101036,9.7892824
Nordrhein Westfalen,Dortmund,4428,30.1055491,-95.3797768
Sachsen,Auerbach,9392,48.7516278,13.6184576
Thüringen,Neustadt an der Orla,7806,50.7364311,11.7458512
Schleswig Holstein,Jagel,24878,54.4564185,9.5401883
Bayern,Wiesau,95676,49.8909997,12.1984703
Bayern,Ochsenfurt,97199,49.6660102,10.0650833
Baden Württemberg,Blumberg,78176,47.8048821,8.5867729
Niedersachsen,Bendestorf,21227,53.3378937,9.9730567
Schleswig Holstein,Jübek,24855,54.5569818,9.4009227
Sachsen,Halsbrücke,9633,50.9540035,13.3503293
Thüringen,Wurzbach,7343,29.504906,-98.58373771428572
Bayern,Buttenheim,96155,49.8046504,11.0342834
Brandenburg,Seelow,15306,52.5318238,14.380704
Hessen,Frankfurt am Main,60386,50.1327818,8.7660114
Nordrhein Westfalen,Krefeld,47839,51.3815689,6.5058712
Mecklenburg Vorpommern,Zarrentin am Schaalsee,19246,53.5497556,10.9169686
Bayern,Schwarzenbach an der Saale,95126,50.2223578,11.9332653
Thüringen,Oldisleben,6578,51.3105468,11.1646873
Hessen,Ebsdorfergrund,35085,50.7340548,8.8336271
Thüringen,Treffurt,99830,51.1365171,10.2369211
Bayern,Geisenhausen,84144,48.4733985,12.2575827
Baden Württemberg,Elzach,79215,48.1757263,8.0718474
Nordrhein Westfalen,Wadersloh,59329,51.72836736083691,8.235394726421674
Sachsen Anhalt,Bad Suderode,6485,51.728836,11.1216196
Baden Württemberg,Waldbronn,76337,48.9249963,8.4683096
Nordrhein Westfalen,Kerpen,50171,50.8740544,6.6857821
